
Horizontal dump of pitloc:
ddbkey	id	pit	region	blendrec	path	bean	invbean	simdump	haul	ore	dumpfeed	dumpcapy	binsize	xloc	yloc	pathix	timedump	zloc	signid	unit	load	istiedown	status	linestat	spillage	split	signpost	shoptype	dumpqueue	pctcapy	bays	nopenalty	timelast	radius	gpstype	reason	tdset	prior	availbays	ignunexarr	disablearrchk	
986802	NR1102	ROSARIO	RF11					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	29931	81125	92	60	4410.399902	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
987020	NR1103	ROSARIO	RF11					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	29943	81798	93	60	4476.200195	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
987238	NR1104	ROSARIO	RF11					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	29905	81622	94	60	4459.399902	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
987456	NR1105	ROSARIO	RF11					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	29964	80946	95	60	4392.500000	1105	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	35	Punto Interm.	-1	0	1	0	0	0	
987674	NR1106	ROSARIO	RF11					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30148	82150	96	60	4516.399902	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
987892	NR1107	ROSARIO	RF11					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30081	80835	97	60	4350.000000	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
988110	NR1108	ROSARIO	RF11					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30026	81811	98	60	4438.500000	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
988328	NR1109	ROSARIO	RF11					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30321	82072	99	60	4405.000000	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
988546	NR1110	ROSARIO	RF11					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30134	81446	100	60	4315.000000	1100	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	1	Otro	0	100	0	0	0	40	Punto Interm.	-1	0	1	0	0	0	
988764	NR1111	ROSARIO	RF11					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30091	80998	101	60	4336.200195	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
988982	NR1112	ROSARIO	RF11					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30526	82067	102	60	4390.000000	11112	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	50	Punto Interm.	-1	0	1	0	0	0	
989200	NR1113	ROSARIO	RF11					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30376	81998	103	60	4373.000000	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
989418	NR1115	ROSARIO	RF11					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30161	81982	104	60	4421.500000	1115	Nodo	Planta	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	40	Punto Interm.	-1	0	1	0	0	0	
989636	NR1116	ROSARIO	RF11					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30257	81873	105	60	4356.100098	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
989854	NR1117	ROSARIO	RF11					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30102	81108	106	60	4330.000000	1117	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	20	Punto Interm.	-1	0	1	0	0	0	
990072	NR1118	ROSARIO	RF11					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30148	81600	107	60	4330.000000	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
990290	NR1120	ROSARIO	RF11					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30293	81139	108	60	4305.000000	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
990508	NR1130	ROSARIO	RF11					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30170	81290	109	60	4300.000000	1130	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	30	Punto Interm.	-1	0	1	0	0	0	
990726	NR1200	ROSARIO	RF12					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	31169	82421	110	60	4614.000000	1200	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	55	Punto Interm.	-1	0	1	0	0	0	
990944	NR1201	ROSARIO	RF12					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	31421	82345	111	60	4615.000000	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
991162	NR1202	ROSARIO	RF12					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	32232	81575	112	60	4630.000000	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
991380	NR1203	ROSARIO	RF12					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	32366	81278	113	60	4650.000000	1203	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	40	Punto Interm.	-1	0	1	0	0	0	
991598	NR1204	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	32325	81969	114	60	4665.000000	1204	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	50	Punto Interm.	-1	0	1	0	0	0	
991816	NR1205	ROSARIO	RF12					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	32187	80939	115	60	4600.000000	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
992034	NR1206	ROSARIO	RF12					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	31761	82065	116	60	4615.000000	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
992252	NR1207	ROSARIO	RF12					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	31604	82223	117	60	4615.000000	1207	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	20	Punto Interm.	-1	0	1	0	0	0	
992470	NR1208	ROSARIO	RF12					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	32125	81723	118	60	4615.000000	1208	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	40	Punto Interm.	-1	0	1	0	0	0	
992688	NR1209	ROSARIO	RF12					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	31557	82160	119	60	4585.000000	1209	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	30	Punto Interm.	-1	0	1	0	0	0	
992906	NR1210	ROSARIO	RF12					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	31882	81957	120	60	4615.000000	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
993124	NR1211	ROSARIO	RF12					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	32521	80702	121	60	4700.000000	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
993342	NR1212	ROSARIO	RF12					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	32463	81001	122	60	4670.000000	1212	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	40	Punto Interm.	-1	0	1	0	0	0	
993560	NR1213	ROSARIO	RF12					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	32108	81175	123	60	4600.000000	1213	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	40	Punto Interm.	-1	0	1	0	0	0	
993778	NR1214	ROSARIO	RF12					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	32178	81493	124	60	4600.000000	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
3582004	NR1215	ROSARIO	RF12					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	31807	81925	630	60	4590.000000	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
993996	NR1216	ROSARIO	RF12					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	32096	81427	125	60	4600.000000	1216	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	40	Punto Interm.	-1	0	1	0	0	0	
3582440	NR1217	ROSARIO	RF12					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	31299	82295	631	60	4593.100098	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
994214	NR1381	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30995	79914	126	60	4620.000000	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
994432	NR1382	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30473	79952	127	60	4615.000000	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
994650	NR199	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	27196	81591	128	60	4483.100098	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
994868	NR200	ROSARIO	TALLER					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30569	82805	129	60	4565.000000	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
995086	NR201	ROSARIO	STOCK					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	29621	82693	130	60	4552.000000	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
995304	NR202	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	29345	81405	131	60	4525.200195	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	8	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
995522	NR203	ROSARIO	STOCK					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	28401	81901	132	60	4567.399902	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	8	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
995740	NR204	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	27997	81946	133	60	4587.000000	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
995958	NR205	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	28871	81510	134	60	4546.899902	205	Nodo	Planta	No	Operativo	Operativo	No	<array>	8	Otro	0	100	0	0	0	40	Punto Interm.	-1	0	1	0	0	0	
996176	NR206	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	27717	81012	135	60	4650.000000	206	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	50	Punto Interm.	-1	0	1	0	0	0	
996394	NR207	ROSARIO	STOCK					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	29723	82578	136	60	4550.600098	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
996612	NR208	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	26815	81536	137	60	4464.700195	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
996830	NR209	ROSARIO	STOCK					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	29805	82046	138	60	4545.000000	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
997048	NR210	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	27079	81758	139	60	4498.399902	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
997266	NR211	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	27917	79878	140	60	4606.200195	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
997484	NR212	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	27704	79985	141	60	4602.399902	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
997702	NR213	ROSARIO	STOCK					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	28627	81771	142	60	4548.299805	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
997920	NR214	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	27449	81672	143	60	4492.299805	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
998138	NR215	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	27889	79704	144	60	4602.600098	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
998356	NR216	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	28184	80105	145	60	4600.899902	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
998574	NR217	ROSARIO	STOCK					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	28197	81937	146	60	4585.200195	2217	Nodo	Planta	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	50	Punto Interm.	-1	0	1	0	0	0	
998792	NR218	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	28208	81836	147	60	4548.500000	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
999010	NR219	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	29630	81445	148	60	4502.299805	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	8	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
999228	NR220	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	28778	83473	149	60	4595.799805	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	8	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
999446	NR221	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	27062	81481	150	60	4511.000000	221	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	45	Punto Interm.	-1	0	1	0	0	0	
999664	NR222	ROSARIO	STOCK					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30345	83154	151	60	4552.899902	222	Nodo	Planta	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	50	Punto Interm.	-1	0	1	0	0	0	
999882	NR223	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	28955	83150	152	60	4565.200195	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	8	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1000100	NR224	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	28825	83315	153	60	4583.600098	224	Nodo	Planta	No	Operativo	Operativo	No	<array>	8	Otro	0	100	0	0	0	30	Punto Interm.	-1	0	1	0	0	0	
1000318	NR225	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	28472	81339	154	60	4573.299805	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1000536	NR226	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30561	82416	155	60	4570.000000	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1000754	NR227	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	27677	80083	156	60	4603.500000	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1000972	NR228	ROSARIO	STOCK					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	29831	82463	157	60	4551.799805	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1001190	NR229	ROSARIO	STOCK					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	27564	82908	158	60	4548.899902	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1001408	NR230	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	26712	81545	159	60	4461.700195	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1001626	NR231	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	29250	80524	160	60	4600.500000	231	Nodo	Planta	No	Operativo	Operativo	No	<array>	8	Otro	0	100	0	0	0	50	Punto Interm.	-1	0	1	0	0	0	
1001844	NR232	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	27443	81589	161	60	4511.100098	232	Nodo	Planta	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	45	Punto Interm.	-1	0	1	0	0	0	
1002062	NR233	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	27524	82812	162	60	4550.000000	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1002280	NR234	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	29341	81259	163	60	4554.000000	234	Nodo	Planta	No	Operativo	Operativo	No	<array>	8	Otro	0	100	0	0	0	50	Punto Interm.	-1	0	1	0	0	0	
1002498	NR235	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	28732	81616	164	60	4548.100098	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	8	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1002716	NR236	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	28666	81681	165	60	4547.700195	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1002934	NR237	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	28128	80047	166	60	4600.899902	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1003152	NR238	ROSARIO	STOCK					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	29592	82646	167	60	4551.799805	238	Nodo	Planta	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	20	Punto Interm.	-1	0	1	0	0	0	
1003370	NR239	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	27892	79512	168	60	4602.299805	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1003588	NR240	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	26505	81566	169	60	4460.000000	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1003806	NR241	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	27880	80098	170	60	4605.700195	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1004024	NR242	ROSARIO	STOCK					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	29803	82390	171	60	4549.399902	242	Nodo	Planta	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	20	Punto Interm.	-1	0	1	0	0	0	
1004242	NR243	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	28675	80603	172	60	4586.200195	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1004460	NR244	ROSARIO	STOCK					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	29872	82242	173	60	4547.299805	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1004678	NR245	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	29774	84272	174	60	4680.000000	245	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	50	Punto Interm.	-1	0	1	0	0	0	
1004896	NR246	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	28858	80465	175	60	4601.700195	246	Nodo	Planta	No	Operativo	Operativo	No	<array>	8	Otro	0	100	0	0	0	40	Punto Interm.	-1	0	1	0	0	0	
1005114	NR247	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	28293	81716	176	60	4548.500000	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1005332	NR248	ROSARIO	STOCK					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	29900	82287	177	60	4548.299805	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1005550	NR249	ROSARIO	STOCK					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30204	82229	178	60	4525.799805	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1005768	NR250	ROSARIO	STOCK					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30020	82281	179	60	4542.000000	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1005986	NR251	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	28600	80385	180	60	4604.299805	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1006204	NR252	ROSARIO	STOCK					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30242	82721	181	60	4547.600098	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	8	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1006422	NR253	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	28516	80273	182	60	4604.100098	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	8	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1006640	NR254	ROSARIO	STOCK					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30131	82863	183	60	4565.000000	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1006858	NR256	ROSARIO	STOCK					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	28454	83024	184	60	4550.000000	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	8	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1007076	NR257	ROSARIO	STOCK					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	28583	83094	185	60	4552.100098	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	8	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1007294	NR258	ROSARIO	STOCK					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	29948	82422	186	60	4551.299805	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1007512	NR259	ROSARIO	STOCK					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	27933	83060	187	60	4545.000000	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	8	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1007730	NR260	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	27712	81676	188	60	4510.799805	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1007948	NR261	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	28047	81762	189	60	4548.299805	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
